order_id,order_date,customer_id,city,pincode,item_name,category,quantity,unit_price,discount_pct,promo_code,payment_method,order_channel,delivery_time_mins,delivery_status,rider_id,customer_rating,gross_value,discount_amount,order_value
ZP1018743,21-08-2025 09:13,C13210,Ahmedabad,380001,Garbage Bags 30pcs,Household,1,180,0,NONE,Debit Card,App,32,Delivered,R1208,5,180,0,180
ZP1018744,10-02-2025 10:23,C13218,Mumbai,400001,Curd 500g,Dairy,3,70,0,NONE,COD,App,32,Delivered,R1062,4,210,0,210
ZP1018745,30-04-2025 12:49,C10829,Pune,411001,Soft Drink 1L,Beverages,3,60,20,NONE,UPI,App,27,Delivered,R1029,4,180,36,144
ZP1018746,24-06-2025 13:04,C11801,Mumbai,400001,Namkeen 200g,Snacks,2,80,0,NONE,UPI,App,10,Delivered,R1126,3,160,0,160
ZP1018747,22-06-2025 03:38,C16012,Delhi,110001,Frozen Pizza 400g,Frozen,3,280,0,NONE,Credit Card,App,49,Delivered,R1272,5,840,0,840
ZP1018748,03-05-2025 16:46,C16750,Mumbai,400001,Potato Chips 100g,Snacks,3,40,15,FEST50,Debit Card,App,45,Delivered,R1226,5,120,18,102
ZP1018749,15-02-2025 01:08,C17205,Kolkata,700001,Coffee 100g,Beverages,1,180,0,NONE,Debit Card,App,20,Delivered,R1154,5,180,0,180
ZP1018750,22-01-2025 22:28,C15666,Mumbai,400001,Namkeen 200g,Snacks,4,80,0,NONE,UPI,App,26,Delivered,R1281,5,320,0,320
ZP1018751,07-02-2025 06:32,C12197,Hyderabad,500001,Frozen Paratha 400g,Frozen,1,160,0,NONE,Debit Card,App,18,Delivered,R1230,4,160,0,160
ZP1018752,28-08-2025 10:43,C14056,Bengaluru,560001,Handwash 250ml,Personal Care,1,120,0,NONE,UPI,App,11,Delivered,R1050,4,120,0,120
ZP1018753,31-12-2024 00:34,C11685,Mumbai,400001,Sugar 1kg,Staples,4,45,0,NONE,UPI,App,18,Delivered,R1199,4,180,0,180
ZP1018754,22-07-2025 14:13,C11401,Kolkata,700001,Toothpaste 100g,Personal Care,1,90,0,NONE,COD,App,31,Returned,R1131,,90,0,90
ZP1018755,06-09-2025 04:04,C16436,Bengaluru,560001,Shampoo 200ml,Personal Care,1,140,0,NONE,Credit Card,App,34,Delivered,R1152,3,140,0,140
ZP1018756,28-09-2025 07:22,C11667,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,4,60,0,NONE,COD,App,18,Delivered,R1177,4,240,0,240
ZP1018757,27-07-2025 03:05,C12847,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,26,Delivered,R1204,4,35,0,35
ZP1018758,01-10-2025 14:33,C15217,Hyderabad,500001,Tea 250g,Beverages,1,200,0,NONE,Credit Card,App,33,Delivered,R1346,5,200,0,200
ZP1018759,15-09-2025 08:35,C12359,Chennai,600001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,COD,App,22,Delivered,R1314,5,150,0,150
ZP1018760,22-04-2025 08:57,C15782,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,UPI,App,36,Delivered,R1014,5,120,0,120
ZP1018761,14-12-2024 01:24,C14884,Bengaluru,560001,Salt 1kg,Staples,2,25,0,NONE,COD,App,18,Delivered,R1072,3,50,0,50
ZP1018762,15-07-2025 21:52,C12359,Delhi,110001,Curd 500g,Dairy,3,70,0,NEWUSER,UPI,App,54,Delivered,R1028,4,210,0,210
ZP1018763,20-03-2025 03:40,C16011,Bengaluru,560001,Curd 500g,Dairy,1,70,20,NEWUSER,UPI,App,22,Delivered,R1020,4,70,14,56
ZP1018764,30-04-2025 20:54,C10025,Pune,411001,Handwash 250ml,Personal Care,1,120,15,SAVE10,Debit Card,Website,26,Delivered,R1168,3,120,18,102
ZP1018765,11-09-2025 12:56,C10772,Kolkata,700001,Tomato 1kg,Fruits & Vegetables,2,30,0,NONE,UPI,App,17,Cancelled,R1106,,60,0,60
ZP1018766,02-05-2025 17:57,C11516,Chennai,600001,Tea 250g,Beverages,2,200,0,NONE,Wallet,App,10,Delivered,R1125,3,400,0,400
ZP1018767,11-04-2025 07:10,C14122,Bengaluru,560001,Toothpaste 100g,Personal Care,1,90,0,NONE,COD,App,34,Delivered,R1059,4,90,0,90
ZP1018768,08-03-2025 11:28,C17436,Chennai,600001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,UPI,App,15,Delivered,R1216,4,150,0,150
ZP1018769,08-05-2025 03:29,C15738,Pune,411001,Garbage Bags 30pcs,Household,1,180,0,NONE,Wallet,App,32,Delivered,R1145,5,180,0,180
ZP1018770,03-06-2025 12:57,C15096,Hyderabad,500001,Sugar 1kg,Staples,3,45,20,NONE,UPI,App,23,Delivered,R1005,3,135,27,108
ZP1018771,06-12-2024 20:37,C13905,Kolkata,700001,Cookies 150g,Snacks,3,90,0,NONE,Credit Card,App,44,Delivered,R1354,4,270,0,270
ZP1018772,10-01-2025 14:09,C16054,Kolkata,700001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,UPI,Website,29,Delivered,R1026,5,60,0,60
ZP1018773,21-10-2024 00:03,C12501,Hyderabad,500001,Paneer 200g,Dairy,1,120,0,NONE,UPI,App,11,Delivered,R1239,3,120,0,120
ZP1018774,17-01-2025 00:07,C16984,Bengaluru,560001,Paneer 200g,Dairy,1,120,0,NONE,UPI,App,31,Delivered,R1292,5,120,0,120
ZP1018775,08-01-2025 17:10,C17427,Kolkata,700001,Tea 250g,Beverages,4,200,0,NONE,UPI,App,60,Delivered,R1362,4,800,0,800
ZP1018776,15-01-2025 23:56,C15635,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,3,60,0,NONE,UPI,App,27,Delivered,R1197,4,180,0,180
ZP1018777,24-02-2025 16:38,C11954,Kolkata,700001,Potato Chips 100g,Snacks,1,40,0,NONE,Credit Card,App,24,Delivered,R1189,3,40,0,40
ZP1018778,05-02-2025 09:18,C11394,Kolkata,700001,Namkeen 200g,Snacks,1,80,0,NONE,Debit Card,App,37,Delivered,R1263,4,80,0,80
ZP1018779,17-03-2025 11:57,C12581,Kolkata,700001,Fruit Juice 1L,Beverages,1,120,10,FEST50,UPI,App,22,Delivered,R1288,4,120,12,108
ZP1018780,02-08-2025 15:21,C15582,Delhi,110001,Milk 1L,Dairy,1,60,0,NONE,UPI,App,30,Delivered,R1033,3,60,0,60
ZP1018781,21-04-2025 14:23,C10568,Bengaluru,560001,Floor Cleaner 1L,Household,3,110,0,NONE,UPI,App,32,Delivered,R1148,4,330,0,330
ZP1018782,11-07-2025 04:32,C11365,Mumbai,400001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,17,Delivered,R1288,3,180,0,180
ZP1018783,24-09-2025 06:15,C11534,Kolkata,700001,Potato Chips 100g,Snacks,2,40,0,NONE,UPI,App,40,Delivered,R1229,3,80,0,80
ZP1018784,19-01-2025 19:09,C12721,Pune,411001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,43,Delivered,R1200,4,25,0,25
ZP1018785,07-03-2025 04:56,C17371,Chennai,600001,Fruit Juice 1L,Beverages,1,120,0,NONE,UPI,App,20,Delivered,R1186,5,120,0,120
ZP1018786,12-04-2025 01:10,C13729,Mumbai,400001,Garbage Bags 30pcs,Household,2,180,0,NONE,UPI,Website,39,Delivered,R1351,4,360,0,360
ZP1018787,16-11-2024 01:01,C11161,Ahmedabad,380001,Ice Cream 500ml,Frozen,1,220,0,NONE,UPI,App,40,Delivered,R1040,3,220,0,220
ZP1018788,28-10-2024 21:14,C17882,Ahmedabad,380001,Soft Drink 1L,Beverages,2,60,0,NONE,UPI,App,29,Delivered,R1288,3,120,0,120
ZP1018789,06-01-2025 00:20,C10104,Delhi,110001,Wheat Flour 5kg,Staples,2,300,10,FEST50,UPI,App,47,Delivered,R1000,3,600,60,540
ZP1018790,30-03-2025 17:44,C15456,Hyderabad,500001,Butter 200g,Dairy,1,180,0,NONE,Wallet,App,49,Delivered,R1365,5,180,0,180
ZP1018791,17-02-2025 19:12,C13887,Kolkata,700001,Paneer 200g,Dairy,1,120,5,NEWUSER,Credit Card,App,23,Returned,R1051,,120,6,114
ZP1018792,15-12-2024 08:37,C13505,Kolkata,700001,Tomato 1kg,Fruits & Vegetables,2,30,0,NONE,Wallet,Website,35,Delivered,R1244,4,60,0,60
ZP1018793,25-03-2025 05:25,C12736,Ahmedabad,380001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,36,Delivered,R1140,3,80,0,80
ZP1018794,09-03-2025 16:00,C10170,Mumbai,400001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,40,Delivered,R1294,5,35,0,35
ZP1018795,28-11-2024 06:24,C11454,Hyderabad,500001,Bananas 1kg,Fruits & Vegetables,3,60,0,NONE,Credit Card,App,36,Delivered,R1306,3,180,0,180
ZP1018796,22-02-2025 14:20,C17982,Chennai,600001,Paneer 200g,Dairy,3,120,5,NONE,UPI,App,41,Delayed,R1326,,360,18,342
ZP1018797,01-02-2025 23:55,C12161,Pune,411001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,UPI,App,34,Delivered,R1112,4,70,0,70
ZP1018798,19-04-2025 23:56,C17219,Pune,411001,Handwash 250ml,Personal Care,1,120,0,NONE,COD,Website,58,Delivered,R1264,3,120,0,120
ZP1018799,24-11-2024 06:44,C10630,Ahmedabad,380001,Cookies 150g,Snacks,3,90,0,NONE,UPI,Website,30,Cancelled,R1096,,270,0,270
ZP1018800,25-07-2025 03:09,C11398,Hyderabad,500001,Garbage Bags 30pcs,Household,3,180,10,SAVE10,Debit Card,App,19,Delivered,R1236,3,540,54,486
ZP1018801,15-01-2025 04:00,C15564,Pune,411001,Apple 1kg,Fruits & Vegetables,1,150,20,FEST50,COD,App,40,Delivered,R1298,4,150,30,120
ZP1018802,12-11-2024 19:21,C16228,Delhi,110001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,26,Delivered,R1229,4,50,0,50
ZP1018803,24-03-2025 04:26,C16988,Delhi,110001,Detergent 1kg,Household,1,200,0,NONE,UPI,Website,24,Delivered,R1257,4,200,0,200
ZP1018804,01-05-2025 09:04,C10079,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,COD,Website,30,Delivered,R1176,5,120,0,120
ZP1018805,29-06-2025 18:10,C14866,Kolkata,700001,Potato Chips 100g,Snacks,2,40,0,NONE,Credit Card,App,35,Delivered,R1242,5,80,0,80
ZP1018806,01-07-2025 10:31,C12884,Ahmedabad,380001,Soft Drink 1L,Beverages,1,60,5,SAVE10,UPI,App,22,Delivered,R1349,4,60,3,57
ZP1018807,28-06-2025 09:53,C17942,Bengaluru,560001,Detergent 1kg,Household,1,200,0,NONE,Credit Card,App,39,Delivered,R1014,4,200,0,200
ZP1018808,05-09-2025 05:53,C13881,Mumbai,400001,Rice 5kg,Staples,2,450,5,NONE,UPI,App,24,Delivered,R1256,5,900,45,855
ZP1018809,10-11-2024 07:58,C14777,Kolkata,700001,Potato Chips 100g,Snacks,1,40,0,NONE,Credit Card,App,40,Delivered,R1132,5,40,0,40
ZP1018810,29-04-2025 12:57,C10008,Chennai,600001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,30,Delivered,R1246,5,90,0,90
ZP1018811,26-11-2024 23:10,C14000,Ahmedabad,380001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,35,Cancelled,R1028,,50,0,50
ZP1018812,03-02-2025 19:46,C17153,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,1,60,20,NONE,UPI,App,16,Delivered,R1224,4,60,12,48
ZP1018813,14-09-2025 15:54,C12027,Mumbai,400001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,11,Delivered,R1291,3,50,0,50
ZP1018814,24-08-2025 14:34,C13871,Hyderabad,500001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,36,Delivered,R1228,5,180,0,180
ZP1018815,31-08-2025 01:39,C10896,Mumbai,400001,Handwash 250ml,Personal Care,1,120,5,NEWUSER,Credit Card,App,54,Delivered,R1230,5,120,6,114
ZP1018816,11-11-2024 14:04,C10370,Bengaluru,560001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,Wallet,App,21,Delivered,R1367,3,30,0,30
ZP1018817,21-04-2025 06:49,C16708,Mumbai,400001,Handwash 250ml,Personal Care,2,120,0,NONE,UPI,App,52,Delivered,R1029,5,240,0,240
ZP1018818,14-12-2024 12:43,C10142,Bengaluru,560001,Butter 200g,Dairy,2,180,0,NONE,UPI,App,36,Returned,R1012,,360,0,360
ZP1018819,15-07-2025 00:11,C14647,Mumbai,400001,Apple 1kg,Fruits & Vegetables,2,150,15,SAVE10,Credit Card,App,24,Delivered,R1151,4,300,45,255
ZP1018820,22-10-2024 21:05,C15570,Ahmedabad,380001,Tomato 1kg,Fruits & Vegetables,3,30,0,NONE,UPI,App,26,Delivered,R1074,3,90,0,90
ZP1018821,13-02-2025 06:56,C12381,Bengaluru,560001,Tea 250g,Beverages,1,200,0,NONE,Credit Card,App,36,Delivered,R1180,3,200,0,200
ZP1018822,15-02-2025 19:42,C16843,Delhi,110001,Toothpaste 100g,Personal Care,1,90,0,NONE,Credit Card,App,48,Delivered,R1343,3,90,0,90
ZP1018823,01-06-2025 23:10,C11870,Pune,411001,Sugar 1kg,Staples,1,45,0,NONE,UPI,App,36,Delayed,R1079,,45,0,45
ZP1018824,02-03-2025 03:57,C14303,Chennai,600001,Chocolate Bar 50g,Snacks,2,50,0,NONE,Wallet,App,30,Delivered,R1237,5,100,0,100
ZP1018825,19-02-2025 18:44,C14121,Chennai,600001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,35,Delivered,R1376,3,35,0,35
ZP1018826,17-01-2025 01:03,C11370,Chennai,600001,Cookies 150g,Snacks,1,90,0,NONE,COD,App,18,Delivered,R1195,4,90,0,90
ZP1018827,12-07-2025 10:53,C16184,Kolkata,700001,Bananas 1kg,Fruits & Vegetables,1,60,0,SAVE10,UPI,App,22,Delivered,R1316,4,60,0,60
ZP1018828,15-04-2025 13:59,C11200,Pune,411001,Rice 5kg,Staples,3,450,0,NONE,UPI,App,34,Delivered,R1191,3,1350,0,1350
ZP1018829,12-01-2025 21:08,C16350,Chennai,600001,Tomato 1kg,Fruits & Vegetables,1,30,10,FEST50,UPI,App,32,Delivered,R1298,4,30,3,27
ZP1018830,17-04-2025 16:37,C10769,Pune,411001,Milk 1L,Dairy,1,60,20,SAVE10,Credit Card,App,29,Returned,R1356,,60,12,48
ZP1018831,16-01-2025 01:15,C10819,Hyderabad,500001,Coffee 100g,Beverages,4,180,0,NONE,UPI,App,32,Delivered,R1394,3,720,0,720
ZP1018832,20-08-2025 19:00,C12495,Bengaluru,560001,Curd 500g,Dairy,2,70,0,NONE,COD,Website,28,Delivered,R1165,4,140,0,140
ZP1018833,26-07-2025 01:53,C16585,Pune,411001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,16,Delivered,R1118,5,50,0,50
ZP1018834,19-08-2025 10:52,C16030,Hyderabad,500001,Potato 1kg,Fruits & Vegetables,1,35,15,FEST50,Debit Card,App,19,Delivered,R1375,5,35,5.25,29.75
ZP1018835,07-01-2025 06:54,C12749,Pune,411001,Toothpaste 100g,Personal Care,1,90,0,NONE,UPI,App,37,Delivered,R1149,3,90,0,90
ZP1018836,28-03-2025 19:23,C13707,Mumbai,400001,Chocolate Bar 50g,Snacks,2,50,10,SAVE10,COD,App,50,Delivered,R1334,4,100,10,90
ZP1018837,10-10-2025 15:39,C14019,Delhi,110001,Curd 500g,Dairy,1,70,0,NONE,Credit Card,App,35,Delivered,R1360,3,70,0,70
ZP1018838,05-08-2025 08:06,C16019,Ahmedabad,380001,Cookies 150g,Snacks,1,90,0,NONE,COD,Website,19,Delivered,R1063,4,90,0,90
ZP1018839,26-12-2024 05:12,C12873,Bengaluru,560001,Tomato 1kg,Fruits & Vegetables,1,30,10,FEST50,UPI,App,42,Delivered,R1027,3,30,3,27
ZP1018840,31-08-2025 00:12,C14470,Ahmedabad,380001,Fruit Juice 1L,Beverages,3,120,0,NONE,UPI,App,30,Cancelled,R1239,,360,0,360
ZP1018841,18-06-2025 18:43,C12108,Ahmedabad,380001,Fruit Juice 1L,Beverages,3,120,0,NONE,Credit Card,App,39,Delayed,R1395,,360,0,360
ZP1018842,02-06-2025 10:29,C15434,Pune,411001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,31,Delivered,R1144,5,80,0,80
ZP1018843,06-02-2025 16:29,C13985,Hyderabad,500001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,43,Delivered,R1156,5,180,0,180
ZP1018844,11-10-2025 20:03,C12076,Chennai,600001,Paneer 200g,Dairy,2,120,0,NONE,COD,App,39,Delivered,R1114,3,240,0,240
ZP1018845,20-08-2025 04:09,C12984,Pune,411001,Wheat Flour 5kg,Staples,2,300,10,SAVE10,Credit Card,Website,15,Delayed,R1027,,600,60,540
ZP1018846,21-02-2025 01:44,C13758,Kolkata,700001,Tea 250g,Beverages,2,200,20,NONE,COD,App,40,Delivered,R1099,5,400,80,320
ZP1018847,13-03-2025 13:10,C10111,Chennai,600001,Sugar 1kg,Staples,3,45,0,NONE,Debit Card,App,31,Delivered,R1327,4,135,0,135
ZP1018848,18-03-2025 13:21,C16780,Ahmedabad,380001,Chocolate Bar 50g,Snacks,2,50,0,NONE,UPI,App,28,Returned,R1088,,100,0,100
ZP1018849,18-10-2024 00:51,C12888,Chennai,600001,Sugar 1kg,Staples,1,45,0,NONE,COD,App,38,Delivered,R1010,3,45,0,45
ZP1018850,12-10-2025 01:16,C12466,Ahmedabad,380001,Coffee 100g,Beverages,1,180,15,SAVE10,Debit Card,App,35,Delivered,R1282,5,180,27,153
ZP1018851,21-08-2025 11:56,C15817,Mumbai,400001,Milk 1L,Dairy,1,60,5,NEWUSER,UPI,App,23,Delivered,R1058,4,60,3,57
ZP1018852,17-11-2024 15:22,C12733,Mumbai,400001,Tomato 1kg,Fruits & Vegetables,1,30,5,FEST50,UPI,App,35,Delivered,R1372,3,30,1.5,28.5
ZP1018853,28-09-2025 11:27,C17302,Delhi,110001,Soap 75g,Personal Care,1,40,0,NONE,UPI,App,12,Delivered,R1133,4,40,0,40
ZP1018854,06-06-2025 16:30,C14242,Delhi,110001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,40,Delivered,R1015,4,35,0,35
ZP1018855,04-12-2024 01:09,C16344,Kolkata,700001,Potato Chips 100g,Snacks,1,40,0,NONE,UPI,App,35,Delivered,R1043,5,40,0,40
ZP1018856,14-04-2025 00:54,C15438,Mumbai,400001,Potato 1kg,Fruits & Vegetables,3,35,0,NONE,UPI,App,36,Cancelled,R1264,,105,0,105
ZP1018857,08-12-2024 11:45,C17020,Ahmedabad,380001,Wheat Flour 5kg,Staples,1,300,10,NONE,UPI,App,24,Delivered,R1143,4,300,30,270
ZP1018858,03-01-2025 07:10,C17087,Bengaluru,560001,Rice 5kg,Staples,1,450,0,NONE,Wallet,App,67,Delivered,R1056,5,450,0,450
ZP1018859,23-04-2025 13:41,C17390,Delhi,110001,Rice 5kg,Staples,1,450,5,NONE,Credit Card,App,43,Delivered,R1284,5,450,22.5,427.5
ZP1018860,02-08-2025 17:58,C16911,Bengaluru,560001,Rice 5kg,Staples,1,450,0,NONE,Credit Card,App,27,Delivered,R1205,3,450,0,450
ZP1018861,04-04-2025 22:12,C14880,Hyderabad,500001,Butter 200g,Dairy,3,180,0,NONE,UPI,App,37,Delivered,R1362,3,540,0,540
ZP1018862,20-01-2025 06:35,C13967,Mumbai,400001,Potato Chips 100g,Snacks,3,40,0,NONE,UPI,App,36,Delivered,R1154,3,120,0,120
ZP1018863,29-11-2024 16:23,C10923,Mumbai,400001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,35,Delivered,R1095,3,450,0,450
ZP1018864,19-11-2024 22:17,C12211,Kolkata,700001,Floor Cleaner 1L,Household,1,110,0,NONE,UPI,Website,10,Delivered,R1073,4,110,0,110
ZP1018865,23-08-2025 16:37,C15617,Bengaluru,560001,Toothpaste 100g,Personal Care,2,90,0,NONE,COD,App,33,Delivered,R1102,4,180,0,180
ZP1018866,02-10-2025 08:31,C14254,Bengaluru,560001,Frozen Paratha 400g,Frozen,1,160,0,NONE,UPI,App,42,Delivered,R1188,4,160,0,160
ZP1018867,26-03-2025 05:34,C15965,Kolkata,700001,Rice 5kg,Staples,1,450,0,NONE,Debit Card,App,24,Delivered,R1300,4,450,0,450
ZP1018868,29-08-2025 04:25,C15241,Mumbai,400001,Soap 75g,Personal Care,1,40,10,NEWUSER,UPI,App,11,Delivered,R1218,4,40,4,36
ZP1018869,29-12-2024 14:17,C10169,Delhi,110001,Toothpaste 100g,Personal Care,3,90,0,NONE,Debit Card,App,23,Delivered,R1013,5,270,0,270
ZP1018870,02-08-2025 00:17,C11211,Mumbai,400001,Floor Cleaner 1L,Household,2,110,15,SAVE10,COD,App,31,Delivered,R1176,3,220,33,187
ZP1018871,07-01-2025 09:21,C13361,Delhi,110001,Potato Chips 100g,Snacks,1,40,15,FEST50,UPI,App,51,Delivered,R1105,3,40,6,34
ZP1018872,25-02-2025 23:48,C17014,Chennai,600001,Apple 1kg,Fruits & Vegetables,3,150,0,SAVE10,Credit Card,App,32,Delivered,R1355,5,450,0,450
ZP1018873,28-07-2025 17:27,C11804,Mumbai,400001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,23,Delivered,R1343,5,450,0,450
ZP1018874,04-11-2024 00:05,C15401,Pune,411001,Rice 5kg,Staples,2,450,0,NONE,UPI,App,43,Delivered,R1355,3,900,0,900
ZP1018875,14-05-2025 20:08,C11160,Pune,411001,Wheat Flour 5kg,Staples,1,300,0,NONE,COD,App,26,Delivered,R1288,4,300,0,300
ZP1018876,16-08-2025 13:43,C12926,Mumbai,400001,Floor Cleaner 1L,Household,1,110,10,SAVE10,UPI,App,13,Delayed,R1214,,110,11,99
ZP1018877,02-06-2025 02:34,C14078,Ahmedabad,380001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,21,Returned,R1395,,25,0,25
ZP1018878,22-10-2024 15:19,C10253,Bengaluru,560001,Sugar 1kg,Staples,3,45,0,NONE,COD,App,37,Delivered,R1353,5,135,0,135
ZP1018879,30-07-2025 03:31,C12001,Mumbai,400001,Detergent 1kg,Household,1,200,15,SAVE10,COD,App,20,Delivered,R1081,4,200,30,170
ZP1018880,24-12-2024 11:48,C14731,Mumbai,400001,Salt 1kg,Staples,1,25,0,NONE,Debit Card,App,42,Delivered,R1153,3,25,0,25
ZP1018881,25-10-2024 12:31,C16070,Delhi,110001,Shampoo 200ml,Personal Care,1,140,5,NONE,UPI,App,52,Returned,R1262,,140,7,133
ZP1018882,03-07-2025 04:32,C15700,Chennai,600001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,COD,App,47,Delivered,R1319,3,35,0,35
ZP1018883,12-05-2025 03:48,C17973,Bengaluru,560001,Sugar 1kg,Staples,1,45,0,NONE,UPI,App,24,Delivered,R1251,4,45,0,45
ZP1018884,12-03-2025 03:08,C13528,Pune,411001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,15,Delivered,R1165,4,450,0,450
ZP1018885,15-09-2025 03:11,C12944,Chennai,600001,Namkeen 200g,Snacks,1,80,20,SAVE10,UPI,App,10,Delivered,R1146,3,80,16,64
ZP1018886,23-02-2025 11:01,C11690,Delhi,110001,Ice Cream 500ml,Frozen,1,220,10,NEWUSER,UPI,App,25,Delivered,R1263,4,220,22,198
ZP1018887,01-05-2025 05:05,C16097,Kolkata,700001,Handwash 250ml,Personal Care,1,120,0,NONE,Credit Card,Website,10,Delayed,R1084,,120,0,120
ZP1018888,09-11-2024 05:10,C10731,Ahmedabad,380001,Butter 200g,Dairy,1,180,20,SAVE10,UPI,App,34,Delivered,R1315,4,180,36,144
ZP1018889,14-03-2025 03:06,C11587,Mumbai,400001,Soft Drink 1L,Beverages,1,60,0,NONE,Debit Card,App,48,Delivered,R1148,4,60,0,60
ZP1018890,24-06-2025 19:23,C17541,Bengaluru,560001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,34,Delivered,R1265,3,180,0,180
ZP1018891,17-01-2025 13:28,C17821,Delhi,110001,Apple 1kg,Fruits & Vegetables,1,150,10,SAVE10,UPI,Website,24,Delivered,R1225,5,150,15,135
ZP1018892,05-09-2025 05:30,C13094,Hyderabad,500001,Fruit Juice 1L,Beverages,1,120,5,FEST50,UPI,App,45,Delivered,R1057,5,120,6,114
ZP1018893,24-07-2025 04:18,C15232,Hyderabad,500001,Wheat Flour 5kg,Staples,1,300,5,NONE,UPI,App,23,Delivered,R1078,5,300,15,285
ZP1018894,21-10-2024 19:54,C10884,Bengaluru,560001,Tomato 1kg,Fruits & Vegetables,3,30,0,NONE,UPI,App,25,Delivered,R1212,3,90,0,90
ZP1018895,23-01-2025 05:01,C17908,Chennai,600001,Fruit Juice 1L,Beverages,1,120,0,NEWUSER,Credit Card,App,28,Delivered,R1397,3,120,0,120
ZP1018896,25-04-2025 09:45,C12243,Chennai,600001,Sugar 1kg,Staples,4,45,0,NONE,Credit Card,App,19,Delivered,R1123,3,180,0,180
ZP1018897,14-01-2025 17:38,C17185,Hyderabad,500001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,UPI,App,29,Delivered,R1144,5,30,0,30
ZP1018898,22-01-2025 01:59,C15135,Mumbai,400001,Cookies 150g,Snacks,1,90,0,NONE,COD,App,43,Delivered,R1080,5,90,0,90
ZP1018899,28-08-2025 22:27,C15560,Delhi,110001,Potato Chips 100g,Snacks,1,40,0,NONE,UPI,App,30,Delivered,R1391,3,40,0,40
ZP1018900,30-09-2025 15:22,C14463,Delhi,110001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,UPI,Website,13,Delivered,R1214,5,150,0,150
ZP1018901,07-08-2025 12:38,C17366,Hyderabad,500001,Namkeen 200g,Snacks,1,80,0,NONE,Credit Card,App,31,Delivered,R1234,5,80,0,80
ZP1018902,27-10-2024 04:22,C17474,Pune,411001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,UPI,App,35,Delivered,R1075,5,150,0,150
ZP1018903,24-06-2025 00:35,C13680,Delhi,110001,Toothpaste 100g,Personal Care,1,90,20,NEWUSER,UPI,App,25,Delivered,R1136,5,90,18,72
ZP1018904,16-12-2024 20:13,C17850,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,2,60,0,NEWUSER,UPI,App,28,Delivered,R1109,4,120,0,120
ZP1018905,10-04-2025 13:26,C17176,Delhi,110001,Potato 1kg,Fruits & Vegetables,1,35,0,FEST50,Wallet,App,44,Delivered,R1244,4,35,0,35
ZP1018906,11-05-2025 00:00,C14316,Kolkata,700001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,Debit Card,App,26,Delivered,R1047,3,150,0,150
ZP1018907,01-07-2025 20:56,C11433,Kolkata,700001,Chocolate Bar 50g,Snacks,1,50,0,NONE,COD,Website,34,Delivered,R1339,4,50,0,50
ZP1018908,13-05-2025 04:28,C12173,Hyderabad,500001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,32,Delayed,R1149,,300,0,300
ZP1018909,30-08-2025 15:20,C17457,Bengaluru,560001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,11,Delivered,R1015,3,180,0,180
ZP1018910,29-11-2024 02:25,C15562,Delhi,110001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,Credit Card,App,16,Delivered,R1261,3,30,0,30
ZP1018911,06-08-2025 22:11,C12857,Hyderabad,500001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,28,Delivered,R1095,3,60,0,60
